timestamp,id_user,user,text,loc,food_tag,type_tag
2020-09-24 14:43:56,1309141523330719745,🐧펭미고🐧,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,TWICE🍭 RED VELVET🍰 BTS🖤,เฝอ,th
2020-09-24 14:43:27,1309141401918111744,🧸𝙻𝚘𝚌𝚊𝚝𝚒𝚘𝚗 𝚄𝚗𝚔𝚗𝚘𝚠 ◐,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,Thailand,เฝอ,th
2020-09-24 14:42:54,1309141263187357699,mr.pomu มิ ณ โตซากิ,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,ปะเทดเมียพิสานะ,เฝอ,th
2020-09-24 14:41:57,1309141022912413696,M.sNap ..♡..,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:41:22,1309140878053855238,น้อนโมะ🔥❄,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:41:07,1309140815806070785,𝐩𝐮𝐝𝐝𝐢𝐧𝐠⛅,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:40:38,1309140692078297093,ilovetwice❤ #MOREandMORE,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:40:35,1309140678929264643,𝙅𝘼𝙉𝙄𝙈  ชะลาลาลาล่า,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,My shining star✰,เฝอ,th
2020-09-24 14:38:15,1309140092028674050,➗รากฟันคุณเจ➗,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:31:02,1309138275412709377,ใครๆก็เป็นมัมเมีย😿ft. พี่สานะเลิกผัวก่อน,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,Sana x wonwoo,เฝอ,th
2020-09-24 14:30:34,1309138157724721153,𝙨𝙪𝙣𝙙𝙖𝙮​ 🐿️ 𝙛𝙩.𝙢𝙮 𝙥𝙧𝙞𝙣𝙘𝙚𝙨𝙨,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,𝘴𝘢𝘵𝘢𝘯𝘨 👶🏻,เฝอ,th
2020-09-24 14:26:59,1309137257920684041,BiO ShA,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:26:49,1309137215914749952,트와이스🇰🇷🇯🇵🇹🇼,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:26:07,1309137038218797056,สะหมวย ✨,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,Thailand,เฝอ,th
2020-09-24 14:25:59,1309137007919140864,ไข่แดง lll,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:25:54,1309136983416082440,𝙉𝙖𝙣𝙣𝙖𝙩𝙯𝙪 *·˚ ༘♡,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,𝕋𝕨𝕚𝕔𝕖 🤍,เฝอ,th
2020-09-24 14:25:08,1309136792722046980,seven,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,Jang Wonyoung's Heart,เฝอ,th
2020-09-24 14:24:42,1309136683221291010,Achi▪️#OnlyTzu🐟🐶🍞🥐🍌,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:23:58,1309136497916993541,once,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,"กรุงเทพมหานคร, ประเทศไทย",เฝอ,th
2020-09-24 14:23:45,1309136445022654471,ต้มจืด.👁...👁,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,JYP • LFC • YNWA,เฝอ,th
2020-09-24 14:21:26,1309135861372551174,Parinya,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-09-24 14:21:02,1309135761883754496,𝘩𝘪𝘪𝘪𝘪𝘨𝘶𝘳𝘭ت︎,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,จีซอง นายอร เจ เยจี,เฝอ,th
2020-09-24 14:20:14,1309135558501957632,LOVELYⓂⓉⒷⒷ,RT @omdahyun: ซานะบอกว่าวันนี้กินก๋วยเตี๋ยวต้มยำกุ้ง (ไม่รู้บะหมี่กึ่งสำเร็จรูปรึป่าวนะคะ) แล้วก็อาหารเวียดนาม เฝอ บอกว่าจื่อวีกับโมโมะก็กิ…,,เฝอ,th
2020-10-01 16:52:28,1311710583918678016,natthaya,3 เมนูเด็ด เยียวยาทุกสิ่ง😂แจ่วฮ้อน ยำไหลตายแซลมอน ยำหมู 3 ซี๊ดดดด😱อีแม่แฮปปี้ๆๆ😊#photobynatthaya #หุนหวยแจ่วฮ้อน… https://t.co/sSLXtLpBUG,,แจ่วฮ้อน,th
2020-10-02 13:59:28,1312029437685194752,Jeff.,จะต้องโดนแย่งเขียงในเกมอีกกี่ครั้ง!!! หมัดตรงสะหม่าง!!!!!! https://t.co/RTazh6sGSJ,เป็น​BEN10,เขียง,th
2020-10-02 13:47:45,1312026485511712768,아현,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,★ neverland,เขียง,th
2020-10-02 13:12:30,1312017617222168576,หนูภา,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,ชิคาโก้,เขียง,th
2020-10-02 13:09:35,1312016881113473025,ขวัญระพีแม่อีปั้น,@EvilLilPolyp หยักเขียง.....,ลาดพร้าวเวี่ยน,เขียง,th
2020-10-02 12:39:31,1312009315499167744,ไข่ตุ๋นเต้าฮวยนมสด 🍼🥚,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,งุ้งิ้อะงุ้ยแพลเน็ต,เขียง,th
2020-10-02 12:30:38,1312007081629634561,sputnik,RT @samrujlok: #ดาดตะกั่ว  ดาดตะกั่วพืชสมุนไพร ที่เป็นไม้ประดับประเภทคลุมดินที่มีสีสันงดงาม มีใบรูปหัวใจ ขอบใบหยัก ใบด้านบนสีเหลือบเงิบ เขี…,"อ.คลองหลวง, จ.ปทุมธานี",เขียง,th
2020-10-02 12:25:38,1312005823992791040,★ᴳᴹ♡レイコ。,เมื่ออาทิตย์ก่อนกำลังสไลด์แรดิช พลาดโดนเขียงสไลด์บาดนิ้ว เลือดไหลเป็นก๊อก ไอ่เราก็กลัวและขยาดการสไลด์แรดิชไปเลย วัน… https://t.co/ZYgkTALKlG,,เขียง,th
2020-10-02 12:13:23,1312002738096496640,꒰📒꒱ 𝒚𝒆𝒍𝒍𝒐𝒘𝒏𝒚𝒐𝒖𝒏𝒈 ꒰📟꒱,เทอคะอร่อยมาก @ร้านเขียง https://t.co/eEQwjzD7n6,JJP ,เขียง,th
2020-10-02 11:57:22,1311998707361955840,LittleBaby,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,,เขียง,th
2020-10-02 11:53:25,1311997714914111490,อื้อ นั่นแหละ,RT @siintoin: @OkLoveNY ถ้าเป็นเมืองไทย​ บริษัท​ใหญ่​ ๆ​ ในการผลิตสัตว์​เป็นแบบมาตรฐาน​สากลแน่นอนค่ะ​ เพราะมีการวัดมาตรฐาน​โรงฆ่าด้วย​ GMP…,ที่ไหนสักที่ในโลกนี้แหล่ะ,เขียง,th
2020-10-02 11:34:06,1311992852231069696,Mmpk​✌️ft. อย่าหาทำกับใจกุนักเลย,เขียงรากมันไกลอ่ะ​ ไปยาก https://t.co/EI08iXlysF,Thailand,เขียง,th
2020-10-02 11:31:48,1311992276361437185,ǷᗩŠŠҐЇЇχ |||,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:31:41,1311992243457196032,J.,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",I'll be a GOD!,เขียง,th
2020-10-02 11:31:21,1311992163098456065,detective be a human - III,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",hillsong church ,เขียง,th
2020-10-02 11:30:02,1311991831018696712,ตราเม่น 🥛🧸#Teem,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",พี่รักเบอ1นทิม,เขียง,th
2020-10-02 11:28:27,1311991429439217664,ไมโลดิบ,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",_ ซารังฮาจาซับไทย _👇🏻,เขียง,th
2020-10-02 11:27:35,1311991214015569920,ทิฟน้องสาวชาวเนต,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:27:03,1311991079521067008,𝙏𝙝𝙚 𝙨𝙖𝙢𝙚 𝙪𝙧 พันครั้ง 🍠🌹🥺,RT @siintoin: @OkLoveNY ถ้าเป็นเมืองไทย​ บริษัท​ใหญ่​ ๆ​ ในการผลิตสัตว์​เป็นแบบมาตรฐาน​สากลแน่นอนค่ะ​ เพราะมีการวัดมาตรฐาน​โรงฆ่าด้วย​ GMP…,저희는 독재에 맞서싸우고 있습니다!🔥,เขียง,th
2020-10-02 11:26:08,1311990847404085249,𝙏𝙝𝙚 𝙨𝙖𝙢𝙚 𝙪𝙧 พันครั้ง 🍠🌹🥺,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",저희는 독재에 맞서싸우고 있습니다!🔥,เขียง,th
2020-10-02 11:23:50,1311990267893833728,🐧ทาสคยองซูว🌵That’s Okay (괜찮아도 괜찮아),"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…","Bangkok, Thailand",เขียง,th
2020-10-02 11:21:40,1311989724815400960,ⓢⓚⓨ |||,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",ระหว่างตึกเช่าและตึกดำ,เขียง,th
2020-10-02 11:21:12,1311989605516800005,𝐚 ☁️ 𝐢𝐬 𝐦𝐲 𝐡𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬 c('ᄉ'🍬)c,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",에리 ,เขียง,th
2020-10-02 11:19:29,1311989176439513088,ดอมอ,กุแต่งตัวมา พี่จะพา/ปเขียงคานแต่บอกค่ำละไม่ไป กุไปเปลี่ยนชุดเตรียมออกไปกินหมุทะ มันบอกไปกันเถอะ มันเปนบ้าไรวะ งง กุ… https://t.co/2VTCQVkQzd,MUMMY 3OO%,เขียง,th
2020-10-02 11:19:04,1311989069371432962,💫 杨 育文 💫 lll,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:17:39,1311988711299543040,ต้วนดด่ด้ด๊ด๋ #ทีมข้อเดียว,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:17:14,1311988606626664448,คุณหญิงแม้นวาด ณ กาโมโตะ,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",Neo Culture Technology ,เขียง,th
2020-10-02 11:16:28,1311988415575990272,สองสี่แปด,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:14:22,1311987887605334016,ㅡJ,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:13:30,1311987667790299142,𑁍 𝑒𝑓𝑓𝑙𝑜𝑟𝑒𝑠𝑐𝑒𝑛𝑐𝑒 lll 𑁍,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:10:09,1311986827255980033,❁ Ψ ✞┃คลั่งรักพี่เป๊ก🔥,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:04:49,1311985484235563008,J-day,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:03:30,1311985151027548160,ฉันทิกา โออิคาวะ lll 🔆,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",Thailand,เขียง,th
2020-10-02 11:03:22,1311985119159173120,ชอบกิงส้มจิงรึเปล่า,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,โต๊ะหนังสือ,เขียง,th
2020-10-02 11:01:12,1311984574314934272,PRAOLSMÉ lll,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 11:00:33,1311984410284048384,จ๋าจู๊ดจี๊ดจ๊าดป๊าดๆน่ารักจัง,RT @siintoin: @OkLoveNY ถ้าเป็นเมืองไทย​ บริษัท​ใหญ่​ ๆ​ ในการผลิตสัตว์​เป็นแบบมาตรฐาน​สากลแน่นอนค่ะ​ เพราะมีการวัดมาตรฐาน​โรงฆ่าด้วย​ GMP…,บ้านแจฮยอน,เขียง,th
2020-10-02 10:58:46,1311983962248503296,จ๋าจู๊ดจี๊ดจ๊าดป๊าดๆน่ารักจัง,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",บ้านแจฮยอน,เขียง,th
2020-10-02 10:56:41,1311983438333767682,BAIBUN @ หาแฟน,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…","กรุงเทพมหานคร, ประเทศไทย",เขียง,th
2020-10-02 10:54:49,1311982967044988928,‘晓莉,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",minno ,เขียง,th
2020-10-02 10:54:28,1311982877224038400,|||💫🍎,RT @lalynmh: เราไม่รู้เลยว่านอกจากถาดนี้มีถาดอื่นที่ลงไปอยู่ในหม้อไหม หรือจะถาดนี้ที่เราคืนไปเขาจะยกไปให้โต๊ะอื่นหรือป่าว เพราะงั้นถ้าใครจะ…,,เขียง,th
2020-10-02 10:48:26,1311981359200497665,optimusprime🛸,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 10:46:27,1311980861697519616,𝙛𝙧𝙤𝙢_𝙘𝙤𝙩𝙩𝙤𝙣.𝙝𝙚𝙧𝙚 🌥 ft.เลิกซื้อการ์ด,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",P-1485 엑소 사랑하자 ⚡️ 영원히 워너원,เขียง,th
2020-10-02 10:44:01,1311980249035362304,𝕊𝕨𝕖𝕖𝕥𝕟𝕚𝕘𝕙𝕥 ☾ ⁷ ||| พี่แทหะเป็นเจ้าชาย☁️,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…","Bangkok, Thailand",เขียง,th
2020-10-02 10:39:44,1311979172940509184,อัศวินแห่งดาวศุกร์,@watasiwawawa เขียงข่างตอดปัย,,เขียง,th
2020-10-02 10:38:52,1311978953012207617,รถกระดาษ ( lll ),"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…","nct, the 1975",เขียง,th
2020-10-02 10:37:30,1311978610689859584,เอิ้นขวัญ 🌥,RT @siintoin: @OkLoveNY ถ้าเป็นเมืองไทย​ บริษัท​ใหญ่​ ๆ​ ในการผลิตสัตว์​เป็นแบบมาตรฐาน​สากลแน่นอนค่ะ​ เพราะมีการวัดมาตรฐาน​โรงฆ่าด้วย​ GMP…,"Los Angeles, CA",เขียง,th
2020-10-02 10:36:33,1311978368234004480,n,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 10:35:17,1311978050288934912,เอิ้นขวัญ 🌥,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…","Los Angeles, CA",เขียง,th
2020-10-02 10:32:58,1311977468404756480,🍑linmiao,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",,เขียง,th
2020-10-02 10:30:53,1311976943324078080,ยองแจเลิกน่ารักกับปลายุดลาออกอะไรจะเกิดก่อนกันค้าบ,RT @siintoin: @OkLoveNY ถ้าเป็นเมืองไทย​ บริษัท​ใหญ่​ ๆ​ ในการผลิตสัตว์​เป็นแบบมาตรฐาน​สากลแน่นอนค่ะ​ เพราะมีการวัดมาตรฐาน​โรงฆ่าด้วย​ GMP…,คูมมี้ของแบมแบม ยองแจและจินยอง,เขียง,th
2020-10-02 10:29:34,1311976613903392775,ยองแจเลิกน่ารักกับปลายุดลาออกอะไรจะเกิดก่อนกันค้าบ,"RT @PatSRy_Ch: @siintoin ขอฝากนิดนึงนะคะเพิ่งคุยกับเพื่อนเรื่องทวิตนี้พอดี
เพื่อนเราทำเขียงหมูอยู่ นางก็เล่าว่าพวกร้านบุพบางร้านที่ไม่ได้มี…",คูมมี้ของแบมแบม ยองแจและจินยอง,เขียง,th
